"SeqID","mean.temp","mean.cloud","mean.wind","start.hour","ord.date","week","duration","num.species","un.id.species","abund","un.id.abund"
14072,78.5,5,9.5,11,116,4,75,4,0,11,0
14073,70.5,77.5,12.5,14,124,5,75,3,0,47,0
14074,62,5,5,11,132,6,70,3,0,47,0
14075,72,5,7.5,15,139,7,75,4,0,12,0
14076,75,60,7.5,11,142,8,75,4,1,4,1
14077,75,25,15,14,152,9,75,9,0,45,0
14078,76.5,85,2,11,160,10,75,9,2,27,3
14079,82,55,7.5,14,177,13,82,11,2,32,2
14080,72.5,67.5,4,11,186,14,105,8,1,34,1
14081,76,0,9,13,194,15,85,10,0,24,0
14082,74,77.5,4,13,201,16,70,6,0,18,0
14083,78.5,70,7,14,208,17,100,8,1,20,1
14084,80,65,7.5,14,213,18,75,13,0,30,0
14085,77.5,30,10,13,224,20,75,7,0,15,0
14086,78,12.5,2,12,237,21,100,7,1,17,1
14087,68,0,12.5,12,244,22,85,6,0,18,0
14088,72,27.5,6,11,252,24,80,7,0,28,0
14089,81,85,2,15,265,25,55,5,0,12,0
14090,66,50,10,13,270,26,60,5,0,12,0
14091,62,62.5,5,13,92,1,52,1,0,1,0
14092,66,0,2,14,107,3,65,0,0,0,0
14093,65,10,11,14,114,4,54,2,0,5,0
14094,70.5,20,2,12,123,5,85,4,0,11,0
14095,70,0,2,13,132,6,77,9,0,25,0
14096,68.5,0,2,13,138,7,75,8,0,28,0
14097,71,40,9,12,150,9,100,14,0,58,0
14098,71.5,0,2.5,13,156,10,78,15,0,60,0
14099,77.5,20,1.5,13,166,11,77,10,0,55,0
14100,86,20,2,12,173,12,84,10,0,30,0
14101,76,87.5,1.5,13,180,13,89,11,0,63,0
14102,79.5,35,1,14,187,14,72,10,0,34,0
14103,70.5,25,1,13,200,16,89,10,0,48,0
14104,75,45,5.5,11,214,18,71,5,0,14,0
14105,76.5,50,5,13,207,17,65,11,0,33,0
14106,74.5,85,1,14,211,18,80,14,0,72,0
14107,88.5,1,8,11,221,19,69,9,0,41,0
14108,79,10,5,12,237,21,82,9,0,88,0
14109,84.5,40,1.5,14,143,8,55,3,0,4,0
14110,77.5,35,4,11,153,9,65,8,0,35,0
14111,78,77.5,4,11,160,10,60,5,0,19,0
14112,77.5,47.5,4,11,167,11,70,7,0,21,0
14113,80,0,2,11,174,12,70,6,0,15,0
14114,82,62.5,4,14,187,14,70,9,0,27,0
14115,79,17.5,2,14,195,15,70,7,0,23,0
14116,73,55,2,11,202,16,75,8,0,14,0
14117,81,62.5,4,13,209,17,65,6,0,12,0
14118,78.5,72.5,4,14,219,19,75,6,0,16,0
14119,75.5,22.5,2,11,225,20,65,7,0,14,0
14120,78,17.5,2,12,237,21,65,8,0,16,0
14121,71,30,3.5,11,246,23,80,8,0,17,0
14122,77,40,2,14,253,24,65,6,0,16,0
14123,63,60,2,15,274,27,60,5,0,20,0
14124,78,42.5,16,13,192,15,110,15,0,112,0
14126,79,75,6.5,16,114,4,80,2,0,3,0
14127,85.5,40,4,13,143,8,120,8,0,31,0
14128,75,0,6,10,157,10,195,17,0,115,0
14129,69.5,15,3,14,242,22,80,9,0,17,0
14130,75.5,0,1,11,257,24,79,8,0,14,0
14131,69.5,35,3,12,260,25,80,7,0,15,0
14132,62,60,1,13,278,27,53,2,0,3,0
14133,87,35,16,14,171,12,165,15,0,74,0
14134,76.5,40,8,10,211,18,210,15,0,49,0
14135,85,67.5,10,10,222,19,175,12,0,50,0
14136,55,10,13,14,94,1,60,1,0,1,0
14137,74.5,50,11,15,241,22,120,11,0,34,0
14138,68.5,0,6,10,254,24,200,12,0,76,0
14139,56.5,20,15,12,99,2,105,2,0,3,0
14140,50.5,20,7,14,102,2,NA,1,0,3,0
14141,68.5,75,6,15,270,26,135,7,0,53,0
14142,62,0,6,13,106,3,105,2,0,3,0
14143,NA,NA,NA,13,115,4,60,3,0,3,0
14144,67,67.5,12,12,125,5,180,8,0,91,0
14145,67.5,67.5,12,11,135,7,225,11,1,105,5
14146,69.5,0,3,14,97,1,54,0,0,0,0
14147,77,65,3,14,99,2,42,1,0,1,0
14148,75,20,5,14,108,3,45,1,0,1,0
14149,78.5,65,4,14,113,4,51,3,1,6,1
14150,70.5,90,2,11,168,12,60,5,1,24,8
14151,78,75,3.5,14,122,5,54,7,0,15,0
14152,79.5,52.5,1.5,15,127,6,53,7,1,37,1
14153,76.5,15,8,16,188,14,54,4,1,12,7
14154,70,25,2.5,14,134,7,52,7,0,38,0
14155,68,0,3.5,13,145,8,54,2,1,13,1
14156,78.5,10,10,12,201,16,52,4,1,19,3
14157,83,75,4.5,14,151,9,61,5,1,9,4
14158,91,60,1.5,14,157,10,64,7,1,35,1
14159,82.5,95,15,15,216,18,57,9,1,32,2
14160,85.5,42.5,1,14,163,11,64,11,2,64,3
14161,75,45,1.5,13,170,12,57,9,0,45,0
14162,81,45,1,14,176,13,75,9,1,45,2
14163,80,7.5,2,14,183,14,75,12,1,46,1
14164,89.5,47.5,7.5,11,224,20,51,6,1,50,7
14165,85.5,96.5,2.5,14,190,15,85,16,1,70,1
14166,82.5,25,2.5,14,197,16,72,10,1,35,2
14167,69.5,25,8,12,243,22,44,6,0,31,0
14168,78.5,20,6,14,258,24,55,5,1,46,5
14170,84,55,1,14,204,17,70,16,1,60,1
14171,87,25,1.5,14,211,18,68,12,1,72,2
14172,80.5,94,2.5,14,218,19,70,14,0,85,0
14173,82.5,50,1.5,14,225,20,85,13,1,81,2
14174,87.5,27.5,1,14,232,21,90,14,1,109,1
14175,84,10,1.5,14,239,22,86,15,1,91,2
14176,91,2.5,1.5,14,246,23,84,14,0,70,0
14177,83,0,0.5,14,255,24,62,11,3,59,8
14178,77,20,0.5,14,260,25,54,10,1,67,1
14179,82,0,3,14,267,26,90,10,1,81,1
14180,72.5,90,3.5,14,280,27,63,6,0,24,0
14181,77,0,1.5,14,284,28,47,3,0,20,0
14182,60,2.5,2.5,15,293,29,42,4,0,11,0
14183,66,7.5,3.5,15,297,30,37,2,0,2,0
14184,NA,NA,NA,NA,305,31,NA,2,0,6,0
14185,74,57.5,4,14,92,1,63,1,0,3,0
14187,65,0,4.5,14,106,3,65,3,0,9,0
14188,63,5,4.5,14,113,4,62,4,0,9,0
14189,65,15,2.5,14,122,5,43,8,0,25,0
14190,70,99,3,14,127,6,64,10,0,26,0
14191,74.5,82.5,4,14,134,7,74,6,1,13,2
14192,86.5,0,1,14,141,8,80,9,1,21,7
14193,77,60,1.5,14,148,9,44,6,0,20,0
14194,75.5,0,2.5,14,156,10,72,9,1,45,2
14195,77,80,0,14,163,11,69,6,2,25,3
14196,79,72.5,1.5,14,169,12,61,11,2,22,2
14197,85,35,1,14,178,13,70,13,1,48,1
14198,71,80,1,14,183,14,70,10,0,19,0
14199,81,77.5,1,14,190,15,85,12,1,40,2
14200,73.5,15,2,14,197,16,64,10,0,31,0
14201,78,50,2.5,14,205,17,66,12,1,39,1
14202,78,40,2,14,212,18,67,11,1,46,1
14203,80,5,2,14,218,19,70,10,1,38,2
14204,82,32.5,1,14,225,20,72,13,1,57,2
14205,71,30,9.5,13,145,8,135,16,0,196,0
14206,80.5,45,1,15,231,21,85,12,0,34,0
14207,86.5,5,3,14,238,22,85,11,2,30,3
14208,79.5,22.5,1.5,14,246,23,67,9,1,20,1
14209,77,0.5,1.5,15,254,24,4,10,0,22,0
14210,63,0,3.5,11,151,9,169,20,0,305,0
14211,76.5,0,1,14,260,25,61,6,0,26,0
14212,69.5,70,1,14,270,26,70,8,0,34,0
14215,60,12.5,3,14,292,29,50,4,0,7,0
14216,66.5,2.5,2.5,15,299,30,45,2,0,3,0
14217,78,35,4,14,303,31,45,1,0,3,0
14218,73.5,80,7.5,16,92,1,55,1,0,2,0
14219,61.5,5,5,16,99,2,75,2,0,9,0
14220,63.5,0,7.5,14,106,3,11,3,0,12,0
14221,82,0,10.5,11,114,4,70,3,0,9,0
14222,71,90,5,11,121,5,75,4,0,11,0
14223,70,50,5,13,131,6,90,7,0,22,0
14224,72,55,3.5,16,134,7,80,8,0,25,0
14225,79,0,3,12,140,8,115,6,0,21,0
14226,76.5,11,5,13,149,9,120,9,0,16,0
14227,80,3.5,3.5,12,157,10,120,8,0,45,0
14228,75,0,3,13,156,10,180,16,0,277,0
14229,82,57.5,1.5,13,166,11,115,13,0,74,0
14230,74,52.5,3,13,169,12,90,11,0,37,0
14231,77,75,7.5,13,198,16,90,11,0,46,0
14232,76.5,67.5,3,15,204,17,120,7,0,22,0
14233,69,70,3,10,165,11,180,22,0,179,0
14234,80,75,1.5,14,211,18,135,11,0,29,0
14235,83.5,10,5,13,218,19,195,19,0,69,0
14236,78,15,2,11,225,20,150,12,0,44,0
14237,84.5,72.5,12.5,12,232,21,105,12,0,29,0
14238,84,87.5,5,13,238,22,120,14,0,71,0
14239,75,0,3,12,245,23,120,15,0,58,0
14240,75.5,15,5,12,253,24,105,13,0,59,0
14242,76.5,11,10,14,259,25,100,12,0,72,0
14243,74,70,3,11,153,9,120,18,0,122,0
14244,72,100,1,13,267,26,95,12,0,48,0
14245,63,50,11.5,13,276,27,115,10,0,75,0
14246,57.5,30,3,16,283,28,60,5,0,40,0
14247,76,35,10,10,178,13,180,15,0,71,0
14248,69.5,0,7,14,92,1,32,0,0,0,0
14249,72,100,5,13,185,14,30,15,0,53,0
14251,65.5,0,2,12,107,3,43,1,0,1,0
14252,79.5,10,20,11,114,4,71,2,0,6,0
14253,63,45,16,14,124,5,58,3,1,26,4
14254,60.5,100,17.5,11,128,6,42,0,0,0,0
14255,65,10,13,15,137,7,NA,5,0,11,0
14256,73,10,7.5,15,144,8,75,5,0,34,0
14257,76,17.5,16,16,150,9,65,9,0,34,0
14258,76,15,3.5,10,193,15,195,17,0,149,0
14259,85,60,5,13,157,10,85,8,2,30,4
14260,71,100,15,15,164,11,10,2,0,7,0
14261,79,29,15,13,168,12,104,12,0,166,0
14262,78.5,52.5,22,11,180,13,65,12,0,73,0
14263,71,79,5,11,200,16,150,14,0,135,0
14264,81,30,3.5,15,186,14,83,11,1,52,2
14265,78.5,50,9,13,206,17,150,17,0,154,0
14266,75,27.5,7.5,11,195,15,35,16,1,81,4
14267,70,30,8,13,200,16,77,8,2,80,2
14268,81.5,25,10,15,208,17,130,11,0,38,0
14269,76.5,70,17,12,213,18,70,12,1,86,1
14270,75,69.5,7.5,16,223,19,64,9,1,27,2
14271,91.5,50,5,17,224,20,54,5,0,14,0
14272,79,55,14.5,12,237,21,61,10,0,33,0
14273,61,41.5,10,11,242,22,88,7,0,73,0
14274,75,65,3.5,13,247,23,60,5,0,40,0
14275,68,2,3,11,256,24,84,8,1,101,1
14276,81,85,15,13,265,25,105,10,0,76,0
14277,66,100,3,11,269,26,48,4,0,5,0
14282,62.5,0,2,14,301,31,34,3,0,6,0
14283,74,70,2,11,172,12,120,18,0,122,0
14284,73,45,6,10,214,18,180,22,0,194,0
14285,85.5,5,11,10,221,19,60,18,0,121,0
14286,83,30,4,13,227,20,135,14,0,129,0
14287,75,95,4,12,237,21,150,15,0,194,0
14288,66.5,40,9,13,242,22,180,17,0,123,0
14289,78,45,2,13,248,23,135,14,0,106,0
14290,70.5,58,4,12,255,24,165,16,0,67,0
14291,72,55,10,14,270,26,120,14,1,96,1
14292,74,0,6,11,261,25,165,17,0,85,0
14293,64,50,9,14,283,28,90,7,0,13,0
14295,72.5,5,1,11,189,15,84,10,1,27,1
14304,61,50,5,12,92,1,30,1,0,1,0
14305,61,100,10,12,124,5,30,0,0,0,0
14306,74,0,3,12,140,8,20,1,0,1,0
14307,66,NA,NA,11,243,22,20,0,0,0,0
14308,73,5,NA,12,257,24,30,1,0,1,0
14309,64,20,NA,12,293,29,30,1,0,1,0
14310,64,30,5,16,122,5,45,1,0,3,0
14311,84,90,0,17,142,8,45,2,0,5,0
14312,70.5,0,0,13,151,9,60,7,0,17,0
14313,82,20,5,13,158,10,60,5,0,22,0
14314,75,70,0,14,164,11,60,7,0,29,0
14315,85,62.5,8,14,172,12,60,11,0,31,0
14316,71,5,8,14,108,3,47,4,0,4,0
14317,82,55,22,14,114,4,34,2,0,2,0
14318,72,60,12,15,121,5,42,0,0,0,0
14319,71,50,12,15,128,6,42,1,0,1,0
14320,72,0,10,14,139,7,53,1,0,2,0
14321,86,5,8,17,143,8,71,0,0,0,0
14322,72,95,12,15,159,10,57,2,0,13,0
14323,75,3,10,17,166,11,60,3,0,16,0
14324,81,17.5,7,15,174,12,46,3,0,25,0
14325,82,0,21,15,179,13,43,2,1,9,2
14326,83,50,15,15,187,14,49,3,0,6,0
14327,79,17.5,6,11,201,16,46,1,1,6,2
14328,87,30,13,16,209,17,47,2,0,4,0
14329,83,55,16,16,215,18,36,3,0,4,0
14330,83,85,14,15,223,19,49,2,0,2,0
14331,74,15,10,16,236,21,40,1,0,1,0
14332,76,45,6,13,248,23,46,2,0,4,0
14333,72,37.5,9,15,254,24,39,2,0,3,0
14334,71,0,9,14,261,25,32,0,0,0,0
14335,70,50,14,15,270,26,34,0,0,0,0
14336,66,100,10,15,279,27,26,0,0,0,0
14337,74,100,5,12,185,14,55,5,0,14,0
14338,80,30,8,14,193,15,70,14,0,45,0
14339,81,25,0,17,205,17,60,8,0,14,0
14340,76,100,0,17,217,19,60,4,0,8,0
14341,85,0,0,12,227,20,60,10,0,18,0
14342,72,40,8,13,234,21,60,7,0,23,0
14343,75,20,10,12,241,22,60,5,0,6,0
14344,77.5,10,0,15,247,23,55,7,0,11,0
14345,75.5,0,5,13,254,24,240,5,0,12,0
14346,74,5,10,16,259,25,60,5,0,9,0
14347,64.5,10,5,13,92,1,60,1,0,1,0
14349,61.5,0,1.5,13,106,3,60,1,0,1,0
14350,81,5,1,13,114,4,45,0,0,0,0
14352,65,100,2,13,127,6,65,1,0,1,0
14354,78,0,1,13,141,8,90,3,1,22,1
14355,72,100,1.5,13,148,9,75,10,1,35,1
14356,82,0,2,14,140,8,30,3,0,3,0
14357,80,100,2,14,148,9,30,4,0,34,0
14358,77,5,2,13,157,10,45,6,0,45,0
14360,80,60,6,14,166,11,30,11,0,75,0
14361,64,0,2,14,175,13,30,6,0,83,0
14362,81,55,3.5,13,180,13,45,8,0,67,0
14363,79,10,2,15,189,15,36,8,0,22,0
14364,71,100,2,14,196,16,40,9,0,23,0
14365,64.5,10,1,13,155,10,120,7,1,57,3
14366,68,50,3.5,13,163,11,90,6,0,38,0
14367,70.5,80,4.5,13,169,12,90,8,2,51,3
14368,84,80,2,14,208,17,30,7,0,65,0
14369,82.5,52.5,2,13,176,13,60,8,1,29,4
14370,73,100,0,14,217,19,35,7,0,16,0
14371,75,65,2,14,224,20,49,15,0,85,0
14372,79,87.5,6,10,232,21,60,9,0,38,0
14373,81,27.5,5,14,238,22,40,7,0,27,0
14374,74,1,2,14,245,23,45,6,0,9,0
14375,68.5,70,3.5,13,184,14,90,7,0,21,0
14376,78,5,2,14,252,24,45,3,0,3,0
14377,75.5,30,1,13,190,15,105,9,1,66,2
14378,77,2,7.5,15,259,25,30,2,0,8,0
14379,NA,NA,NA,NA,266,26,NA,0,0,0,0
14380,80,50,5,13,197,16,90,3,1,22,5
14382,74.5,40,3.5,13,205,17,75,5,0,16,0
14383,75.5,92.5,2,13,211,18,90,8,0,14,0
14384,71,92.5,3,13,218,19,75,6,0,18,0
14385,NA,NA,NA,NA,91,1,NA,0,0,0,0
14386,76.5,25,2,13,225,20,90,8,1,35,2
14387,NA,NA,NA,NA,98,2,NA,0,0,0,0
14388,NA,NA,NA,NA,105,3,NA,0,0,0,0
14389,81.5,75,7.5,13,232,21,75,4,1,10,2
14390,67,37.5,5.5,15,113,4,60,6,0,14,0
14391,73.5,65,3,13,240,22,90,3,0,5,0
14392,71.5,25,2,13,246,23,75,6,1,12,2
14393,73,80,3,13,253,24,75,8,0,8,0
14394,75.5,50,2.5,14,119,5,70,9,0,19,0
14395,70,42.5,2,13,260,25,90,5,0,13,0
14396,71,100,3.5,13,267,26,75,4,0,12,0
14397,55,17.5,2,13,274,27,90,5,1,37,1
14398,71,0,0,15,108,3,60,2,0,2,0
14399,85,0,8,15,115,4,75,4,0,6,0
14400,69.5,0,NA,13,132,6,70,7,0,27,0
14401,83,0,0,14,139,7,90,6,0,15,0
14402,73,22.5,0,14,149,9,75,6,0,96,0
14403,77,42.5,0,15,158,10,90,12,0,96,0
14404,73,5,3,14,139,7,85,8,0,13,0
14405,85,12.5,0,12,143,8,65,5,0,22,0
14406,72.5,25,3.5,13,149,9,85,10,0,45,0
14407,78.5,45,1.5,14,157,10,80,14,0,46,0
14408,73,99,1.5,10,167,11,45,8,0,33,0
14409,79.5,0,0,14,169,12,90,17,0,110,0
14410,NA,NA,NA,15,178,13,90,16,0,53,0
14411,77.5,NA,NA,15,189,15,90,14,0,55,0
14412,81.5,NA,NA,13,197,16,90,13,0,47,0
14413,76,NA,NA,15,214,18,105,19,0,48,0
14414,86,22.5,NA,15,221,19,105,21,0,76,0
14415,88,27.5,NA,14,228,20,90,19,0,64,0
14416,73.5,27.5,NA,15,241,22,90,12,0,28,0
14417,79,0,NA,15,248,23,90,8,0,33,0
14418,80.5,0,NA,13,256,24,120,13,0,60,0
14419,NA,NA,NA,NA,263,25,NA,9,0,40,0
14420,70.5,55,4.5,15,270,26,120,9,0,66,0
14421,56,0,NA,14,284,28,105,6,0,13,0
14422,51,0,NA,15,291,29,60,2,0,3,0
14423,85,5,12,13,117,4,50,2,0,18,0
14424,69,80,2,13,127,6,100,2,1,5,1
14425,81,12.5,2.5,16,169,12,55,11,0,40,0
14426,70,5,6,13,139,7,45,5,0,14,0
14427,78,80,0,13,159,10,55,3,0,15,0
14428,65,80,3,10,169,12,60,5,0,16,0
14430,79,0,2.5,10,174,12,50,6,0,26,0
14431,80.5,3,4,11,177,13,75,9,1,39,1
14432,74,90,0,13,204,17,80,14,0,57,0
14433,77.5,2.5,1.5,11,195,15,70,9,0,52,0
14434,83,40,0,13,218,19,70,14,2,78,2
14435,78,55,8,13,233,21,60,15,0,28,0
14437,79,10,1.5,14,246,23,45,6,0,11,0
14438,68.5,12.5,NA,11,200,16,50,9,0,31,0
14439,78,0,2,13,260,25,61,7,0,12,0
14440,69,70,9.5,13,199,16,130,6,0,55,0
14441,79.5,57.5,3.5,11,209,17,55,7,0,38,0
14442,76.5,40,7.5,12,212,18,185,10,0,171,0
14444,78.5,35,1.5,12,219,19,65,10,0,34,0
14445,81,6.5,3,13,225,20,95,15,0,52,0
14446,78,0,1.5,11,237,21,50,5,0,12,0
14447,79,32.5,5.5,14,240,22,55,5,1,32,1
14448,79.5,5,3,13,246,23,60,6,0,21,0
14449,85,32.5,3,15,258,24,60,8,1,26,1
14450,72,40,2.5,11,262,25,70,10,0,28,0
14474,75,80,0,14,284,28,40,2,0,4,0
14502,61,0,2,13,136,7,60,6,2,8,2
14567,74.5,75,8,11,128,6,120,6,0,18,0
14574,73,10,5,11,174,12,210,24,0,1230,0
14577,77.5,0,4,11,196,15,210,30,0,210,0
14705,84,72.5,3,10,234,21,120,9,0,35,0
14706,70,65,0,12,243,22,60,4,0,11,0
14707,77,40,5,14,247,23,60,2,0,9,0
14708,74,50,12,10,256,24,75,2,0,26,0
14709,70,5,5,11,261,25,90,5,0,55,0
14710,67,85,9,14,270,26,90,3,0,11,0
14711,65,70,9,13,276,27,120,3,0,14,0
14715,74.5,57.5,11.5,10,207,17,140,7,0,65,0
14716,79,100,12,9,220,19,105,8,0,111,0
14717,84,5,0,9,227,20,130,10,0,73,0
14718,62.5,100,2,13,95,1,74,1,0,1,0
14719,52.5,0,9.5,13,102,2,82,0,0,0,0
14720,68.5,15,8,13,108,3,75,2,0,6,0
14721,81.5,35,9.5,13,116,4,90,5,0,19,0
14722,66,35,3,12,123,5,85,4,1,12,2
14723,61.5,65,9,13,131,6,95,4,1,7,5
14724,56,2,7,13,137,7,85,3,1,9,1
14725,66.5,100,4,11,144,8,140,8,1,20,1
14852,66,45,10.5,13,151,9,120,8,1,45,2
14853,77,15,10,13,158,10,95,6,0,51,0
14854,71,98,6,13,165,11,105,9,0,67,0
14855,82,50,9,13,172,12,90,7,0,33,0
14856,80.5,20,2,13,178,13,90,6,0,35,0
14857,66.5,100,17,13,183,14,90,4,0,13,0
14858,73.5,35,11,13,186,14,90,10,0,42,0
14859,78.5,20,10.5,13,193,15,99,10,1,54,1
14860,70.5,100,1.5,13,200,16,90,10,1,27,1
14861,85.5,10,7,14,209,17,100,12,1,28,1
14862,72,55,12,13,214,18,96,11,0,39,0
14863,72.5,95,9.5,11,222,19,95,13,0,31,0
14864,87,25,6,12,228,20,93,11,0,44,0
14865,65,100,4.5,13,235,21,90,0,0,0,0
14866,79.5,80,0,13,239,22,93,7,0,20,0
14867,76,100,2,11,248,23,210,4,1,11,1
14868,71.5,0,7,13,255,24,90,7,0,54,0
14869,66,100,4,12,263,25,77,6,0,9,0
14870,66,45,9.5,13,270,26,120,10,1,78,3
14871,48.5,15,5.5,13,284,28,95,4,0,8,0
14872,48,10,4.5,15,291,29,93,2,0,3,0
14873,58.5,2,3,15,298,30,80,1,1,3,1
14875,78,0,0.5,11,187,14,70,10,0,65,0
14876,74,5,4,14,92,1,110,4,0,23,0
14877,61,1,4,15,102,2,105,6,0,20,0
14878,66.5,0,2,13,107,3,100,5,0,17,0
14879,68.5,2.5,2,14,113,4,120,4,0,14,0
14880,73,55,4,14,119,5,100,6,0,20,0
14881,70,0,3,15,132,6,90,4,0,10,0
14882,72.5,0,1,14,139,7,120,5,0,17,0
14883,83,75,0,12,144,8,100,5,0,30,0
14884,72,20,3,15,149,9,105,9,0,90,0
14885,74,0,4,14,156,10,130,12,0,88,0
14886,71,100,1,14,163,11,120,9,0,49,0
14888,83.5,40,8,13,168,12,110,9,0,20,0
14889,89,10,2,13,175,13,115,7,0,27,0
14890,78,15,1,11,188,14,125,11,0,75,0
14891,83.5,2.5,4,14,194,15,120,11,0,76,0
14892,79.5,40,4,14,202,16,110,7,0,34,0
14893,82,65,1,14,208,17,120,10,0,44,0
14894,77,50,0,11,213,18,110,7,0,30,0
14895,77,5.5,1,11,218,19,120,9,1,39,1
14896,83,45,0,11,229,20,115,10,0,41,0
14897,82,0.5,1,14,237,21,125,13,0,47,0
14898,73,0,8,14,244,22,125,10,1,33,1
14899,77,70,0,13,251,23,180,10,0,26,0
14900,82.5,15,0,14,258,24,120,11,0,41,0
14901,81.5,30,1.5,14,265,25,110,8,0,24,0
14902,65,30,13,15,271,26,80,8,0,33,0
14903,66.5,0,1,14,278,27,90,5,0,20,0
14904,64,25,2,14,285,28,120,5,0,21,0
14905,69,0,8,14,293,29,90,3,0,9,0
14906,68.5,20,7.5,13,92,1,120,3,0,7,0
14908,69.5,0,5,13,107,3,95,3,1,10,3
14909,82.5,30,11,14,114,4,95,4,0,9,0
14910,71,65,4.5,13,124,5,80,4,0,12,0
14911,63.5,35,6,14,131,6,65,5,0,14,0
14912,81,30,5.5,14,135,7,45,5,0,12,0
14913,80,0,7,11,141,8,125,6,0,16,0
14914,74.5,35,6,13,149,9,85,6,0,16,0
14915,76,10,6,14,153,9,105,8,0,33,0
14916,80,35,5.5,15,163,11,140,12,0,51,0
14917,81,60,4.5,11,173,12,90,17,0,41,0
14918,87.5,12.5,4,11,175,13,85,12,0,32,0
14919,75.5,90,4.5,12,184,14,105,9,0,31,0
14920,87.5,35,3.5,16,189,15,60,9,0,24,0
14921,82,95,5,15,196,16,75,8,0,20,0
14922,77,5,5,11,205,17,105,12,0,33,0
14923,77.5,25,7,11,212,18,110,16,0,31,0
14924,75,5,8,12,218,19,95,17,0,31,0
14925,81,40,7,11,225,20,95,13,0,30,0
14926,79.5,65,3,13,236,21,110,12,0,28,0
14927,80,15,6,11,238,22,100,16,0,33,0
14928,83.5,0,4,14,245,23,135,13,0,49,0
14929,82.5,40,4,13,252,24,100,13,0,53,0
14931,76.5,5,5,12,260,25,95,10,0,44,0
14932,80.5,100,7,14,266,26,70,11,0,32,0
14933,66,40,7,13,274,27,80,10,0,26,0
14934,54,NA,7,16,276,27,40,0,0,0,0
14935,68.5,15,6.5,14,293,29,60,1,0,1,0
14936,70.5,NA,6.5,14,294,30,65,2,0,3,0
14937,82.5,30,14.5,15,303,31,50,2,0,2,0
14938,60.5,50,3.5,12,92,1,45,1,0,1,0
14939,59.5,70,3,12,119,5,30,1,1,7,1
14940,64,20,NA,11,127,6,50,2,0,7,0
14941,57,40,5,12,131,6,30,3,0,5,0
14942,55.5,0,1.5,12,138,7,30,4,0,5,0
14943,63,60,1,12,142,8,30,3,1,4,1
14944,63.5,0,7.5,12,149,9,30,8,0,17,0
14945,68,55,5,12,160,10,30,7,0,57,0
14946,68,100,NA,12,162,11,30,1,0,1,0
14947,87,10,3,12,176,13,30,6,0,23,0
14948,70.5,100,3,12,182,14,30,4,0,12,0
14949,79,5,6.5,12,197,16,30,2,0,8,0
14950,69,0,NA,12,195,15,30,5,0,5,0
14951,67,0,0,12,205,17,36,4,0,4,0
14952,75,0,0,12,215,18,30,4,0,27,0
14953,69.5,0,1,12,217,19,30,10,0,29,0
14954,75,60,7,12,224,20,30,7,0,15,0
14955,77,40,1,12,237,21,30,6,0,30,0
14956,70,12.5,0.5,12,243,22,30,6,0,11,0
14957,72.5,0,NA,12,245,23,30,8,0,11,0
14958,70,NA,NA,12,252,24,30,2,0,16,0
14959,70.5,0,6,11,261,25,30,3,0,7,0
14960,78,100,3,12,266,26,30,5,0,11,0
14961,64,20,NA,12,293,29,30,3,0,3,0
14962,60.5,0,3,12,299,30,30,2,0,5,0
14963,60,NA,NA,NA,106,3,NA,1,0,20,0
14964,63.5,90,0,13,183,14,60,2,0,28,0
14965,69.5,0,5.5,15,107,3,50,6,0,8,0
14966,80,0,15,13,114,4,69,8,0,13,0
14968,71,2.5,5.5,15,132,6,80,7,0,14,0
14969,78,25,3,15,143,8,55,6,0,9,0
14970,72.5,12.5,4,12,151,9,95,11,0,34,0
14971,75.5,25,1.5,13,156,10,85,18,0,54,0
14972,76.5,82.5,6.5,12,184,14,95,8,0,26,0
14973,86.5,40,0,15,191,15,60,11,0,19,0
14974,76,0,6.5,13,196,16,80,9,0,21,0
14975,79,50,3,12,205,17,80,15,0,40,0
14976,87,12.5,4,11,221,19,75,16,0,50,0
14977,78,35,9,15,229,20,100,18,0,55,0
14978,83,20,8,13,239,22,85,19,0,95,0
14979,72.5,30,5,14,102,2,80,4,0,15,0
14980,70,5,0,15,132,6,65,3,0,14,0
14981,70,5,0,10,150,9,85,5,0,14,0
14982,85.5,20,3,13,174,12,68,7,0,50,0
14983,81,15,0,13,189,15,98,12,0,62,0
14984,72.5,100,2,14,201,16,81,9,0,21,0
14985,80,45,10,15,218,19,57,10,0,43,0
14986,77.5,50,5,11,236,21,90,7,1,37,1
14987,78,0,10,14,254,24,74,11,0,102,0
14988,72,0,6,13,108,3,55,1,0,1,0
14989,80.5,0,10,12,117,4,55,1,0,2,0
14990,60.5,15,8,14,122,5,70,5,0,12,0
14991,56,0,6,13,137,7,75,5,0,19,0
14992,77,0,6,12,143,8,110,7,0,38,0
14993,57.5,0,10,12,151,9,135,15,0,94,0
14994,77.5,0,6,11,157,10,125,16,0,109,0
14995,68,5,6,13,164,11,130,18,0,136,0
14996,77,37.5,6,12,172,12,125,15,0,141,0
14997,77,0,6,13,178,13,145,22,0,123,0
14998,75,22.5,1,14,186,14,150,19,0,77,0
14999,80.5,17.5,10,12,191,15,150,19,0,74,0
15000,72,35,10,12,200,16,165,17,0,81,0
15001,74,35,6,12,205,17,170,18,0,91,0
15002,79,10,13,11,213,18,150,18,0,111,0
15003,87,25,13,12,221,19,120,17,0,95,0
15004,86,10,6,12,227,20,120,15,0,102,0
